ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Desert,3,2001-06-05,LE07_041XXX_20010605,LE07,41,32.0,2001,6,5,156,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,99.995734,0.0,0.900632,2.510718,-0.437455,0.102201,264.954459
Desert,3,2001-06-13,LT05_041XXX_20010613,LT05,41,32.0,2001,6,13,164,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,99.631785,0.0,0.947229,0.352342,-0.021583,0.033370,261.809341
Desert,3,2001-06-21,LE07_041XXX_20010621,LE07,41,32.0,2001,6,21,172,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.156502,0.078814,0.135998,0.116650,337.780253
Desert,3,2001-06-29,LT05_041XXX_20010629,LT05,41,32.0,2001,6,29,180,633360.0,30.0,703.2235294117645,756.0,649.9333333333332,756.0,85.970018,0.000000,0.0,0.140507,0.069650,0.118045,0.090169,309.072351
Desert,3,2001-07-15,LT05_041XXX_20010715,LT05,41,32.0,2001,7,15,196,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.155669,0.073257,0.127253,0.106112,330.314595
Desert,3,2001-07-23,LE07_041XXX_20010723,LE07,41,32.0,2001,7,23,204,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.157414,0.068379,0.117932,0.102073,333.620163
Desert,3,2001-07-31,LT05_041XXX_20010731,LT05,41,32.0,2001,7,31,212,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.159610,0.073385,0.125325,0.106556,328.000763
Desert,3,2001-08-08,LE07_041XXX_20010808,LE07,41,32.0,2001,8,8,220,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.151508,0.064117,0.113238,0.088919,333.765120
Desert,3,2001-08-16,LT05_041XXX_20010816,LT05,41,32.0,2001,8,16,228,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.158727,0.069464,0.117824,0.099543,335.186862
Desert,3,2001-08-24,LE07_041XXX_20010824,LE07,41,32.0,2001,8,24,236,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.152350,0.064345,0.114652,0.099699,332.192257
