ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Field_2,2,2001-10-19,LT05_041XXX_20011019,LT05,41,32.0,2001,10,19,292,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,10.250341,0.0,0.199569,0.342111,0.448251,0.423124,295.712371
Field_2,2,2001-10-27,LE07_041XXX_20011027,LE07,41,32.0,2001,10,27,300,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.894594,1.711364,-0.236751,0.019070,213.813785
Field_2,2,2001-11-04,LT05_041XXX_20011104,LT05,41,32.0,2001,11,4,308,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,13.344396,0.0,0.205608,0.287903,0.384094,0.357995,291.335424
Field_2,2,2001-11-12,LE07_041XXX_20011112,LE07,41,32.0,2001,11,12,316,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,69.753985,0.0,0.316380,0.227162,0.193036,0.193433,268.506653
Field_2,2,2001-11-20,LT05_041XXX_20011120,LT05,41,32.0,2001,11,20,324,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.409580,0.159125,0.087814,0.093392,243.396686
Field_2,2,2001-12-06,LT05_041XXX_20011206,LT05,41,32.0,2001,12,6,340,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,45.467559,0.0,0.334224,-0.083233,-0.031942,-0.023728,261.892512
Field_2,2,2001-12-22,LT05_041XXX_20011222,LT05,41,32.0,2001,12,22,356,499470.0,30.0,554.7882352941176,604.0,521.8313725490195,604.0,86.395923,63.319380,0.0,0.329185,0.227867,0.156858,0.168149,272.492349
Field_2,2,2002-01-15,LE07_041XXX_20020115,LE07,41,32.0,2002,1,15,15,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.542394,0.000293,0.000178,0.034845,249.484766
Field_2,2,2002-01-23,LT05_041XXX_20020123,LT05,41,32.0,2002,1,23,23,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,99.658884,0.0,0.668205,-0.041364,-0.008416,0.027918,247.167623
Field_2,2,2002-01-31,LE07_041XXX_20020131,LE07,41,32.0,2002,1,31,31,499470.0,30.0,554.7882352941176,604.0,98.64313725490194,604.0,16.331645,74.661768,0.0,0.280374,0.120342,0.097890,0.114472,268.125218
Field_2,2,2002-02-08,LT05_041XXX_20020208,LT05,41,32.0,2002,2,8,39,499470.0,30.0,554.7882352941176,604.0,234.10196078431375,604.0,38.758603,32.341059,0.0,0.222403,0.143238,0.184041,0.178369,275.516165
Field_2,2,2002-02-16,LE07_041XXX_20020216,LE07,41,32.0,2002,2,16,47,499470.0,30.0,554.7882352941176,604.0,531.1960784313725,604.0,87.946371,80.986160,0.0,0.312629,0.102305,0.085179,0.094019,264.669585
